pvalue,0.8238701
mouse_strain,C57BL
analysis_id,fzm998472zom06x
gene_symbol,Secisbp2l
parameter_name,Number of rears - total
gene_accession_id,MGI:1917604
parameter_id,JAX_OFD_021_001
mouse_life_stage,Middle aged adult
