mouse_life_stage,Late adult
parameter_name,Red blood cell count
mouse_strain,C57BL
pvalue,0.7470687
parameter_id,ESLIM_016_001_002
analysis_id,or1a42smd831d63
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
