parameter_id,IMPC_EYE_007_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2685053
analysis_id,0t8gr25ev90w3r0
mouse_strain,C57BL
gene_symbol,Ntmt2
parameter_name,Cornea
pvalue,0.3581607
