gene_symbol,Frmpd1
mouse_strain,C57BL
parameter_id,IMPC_CSD_036_001
pvalue,0.8378159
gene_accession_id,MGI:2446274
analysis_id,e54qzj01nbrn3u1
mouse_life_stage,Middle aged adult
parameter_name,Startle response
