pvalue,0.3250522
parameter_id,MGP_PBI_004_001
parameter_name,CD8+ alpha beta T cell percentage
gene_accession_id,MGI:1276578
gene_symbol,Gfi1b
analysis_id,z25y229v37463x5
mouse_life_stage,Early adult
mouse_strain,C57BL
