gene_symbol,Fgb
analysis_id,aa2x1l19570m1d8
mouse_life_stage,Early adult
pvalue,0.4049821
gene_accession_id,MGI:99501
parameter_id,IMPC_CBC_011_001
parameter_name,Iron
mouse_strain,C57BL
