mouse_life_stage,Late adult
parameter_name,CD8 CD44+CD62L- T cells
pvalue,0.9284391
gene_symbol,Nucks1
mouse_strain,C57BL
gene_accession_id,MGI:1934811
parameter_id,IMPC_IMM_032_001
analysis_id,8pc62z7d8c0c52t
