mouse_strain,C57BL
gene_symbol,Slc30a4
analysis_id,diw4085pxl04up2
parameter_name,Time mobile light side
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
pvalue,0.4102922
parameter_id,JAX_LDT_003_001
