parameter_id,MGP_MLN_031_001
pvalue,0.8705621
analysis_id,y4f84028e7dh371
gene_accession_id,MGI:109356
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_name,Total NK cells - % of CD45+
gene_symbol,Snap23
