parameter_id,IMPC_HEM_027_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1339969
pvalue,0.1226518
parameter_name,Red blood cell distribution width
mouse_strain,C57BL
analysis_id,8j4471feh19xi14
gene_symbol,Gja10
