parameter_id,IMPC_EYE_017_001
pvalue,1.413169
gene_symbol,Kifap3
mouse_life_stage,Early adult
analysis_id,3gujle2qm333uh8
parameter_name,Lens Opacity
mouse_strain,C57BL
gene_accession_id,MGI:107566
