mouse_strain,129SV
mouse_life_stage,Early adult
parameter_name,Periphery resting time
gene_accession_id,MGI:1923959
gene_symbol,Arpc2
pvalue,0.8871181
analysis_id,78ix2579w197rp8
parameter_id,IMPC_OFD_011_001
