mouse_life_stage,Early adult
gene_accession_id,MGI:106659
gene_symbol,Sprr1b
parameter_name,Thoracic processes
mouse_strain,C57BL
analysis_id,q9f0108n8687480
parameter_id,IMPC_XRY_064_001
pvalue,0.958742
