parameter_id,MGP_IMM_001_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.2842443
gene_accession_id,MGI:1913838
gene_symbol,Cmpk1
analysis_id,ugp5y2ce6bd1o13
parameter_name,Total T cells - % of CD45+
