mouse_strain,C57BL
parameter_id,JAX_LDT_003_001
gene_accession_id,MGI:88446
parameter_name,Time mobile light side
pvalue,0.5722043
analysis_id,33c209u072o9509
gene_symbol,Col11a1
mouse_life_stage,E18.5
