mouse_strain,C57BL
parameter_id,IMPC_XRY_033_001
analysis_id,w03ki5hm167f674
mouse_life_stage,Early adult
gene_accession_id,MGI:1306822
parameter_name,Tibia length
gene_symbol,Dnajb3
pvalue,0.159825
