parameter_id,IMPC_IMM_067_001
gene_accession_id,MGI:1929866
parameter_name,Follicular B Cells (CD21/35+)
gene_symbol,RGS20
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.2109629
analysis_id,ndgwaw9u6th5fsd
