parameter_id,M-G-P_014_001_009
mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
analysis_id,57meq01r213haji
pvalue,0.6877762
gene_accession_id,MGI:1917604
parameter_name,lens
mouse_strain,C57BL
