mouse_life_stage,E12.5
gene_accession_id,MGI:95835
parameter_name,Latency to first transition into dark
pvalue,0.3808389
analysis_id,9tl4x0vqn628a45
mouse_strain,C57BL
gene_symbol,Hspa5
parameter_id,IMPC_LDT_006_001
