parameter_id,MGP_MLN_001_001
gene_symbol,Rab3gap2
gene_accession_id,MGI:1916043
analysis_id,48ya686m2499w41
mouse_strain,C57BL
pvalue,0.07561146
parameter_name,Total T cells - % of CD45+
mouse_life_stage,Early adult
