mouse_strain,C57BL
parameter_name,Resting NK cells - % of CD45+
analysis_id,vy0dk9ze0emcy35
pvalue,0.8232039
parameter_id,MGP_IMM_100_001
gene_symbol,Ivd
mouse_life_stage,Early adult
gene_accession_id,MGI:1929242
