pvalue,0.171727
parameter_name,Conditioning Baseline % Freezing Time
parameter_id,IMPC_FEA_003_001
mouse_life_stage,Early adult
analysis_id,181su8ic22120tg
mouse_strain,C57BL
gene_accession_id,MGI:2448481
gene_symbol,Mgst2
