mouse_strain,C57BL
gene_accession_id,MGI:1338032
pvalue,0.6614706
parameter_id,IMPC_XRY_059_001
analysis_id,970l4z4525ckm9b
mouse_life_stage,Early adult
parameter_name,Shape of ribcage
gene_symbol,Sema6c
