parameter_id,ESLIM_005_001_005
analysis_id,93z9t4zw8r6sej2
pvalue,0.6907964
gene_symbol,Dcaf12
parameter_name,Bone Mineral Content
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1916220
