parameter_id,IMPC_EYE_092_001
parameter_name,Retina (combined)
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,2y3d59836587v56
pvalue,0.9667059
gene_accession_id,MGI:1338032
gene_symbol,Sema6c
