parameter_id,IMPC_EYE_024_001
pvalue,0.6206754
gene_accession_id,MGI:2385156
analysis_id,sppmmv56mymj72c
parameter_name,Retinal Blood Vessels
gene_symbol,Sdcbp2
mouse_life_stage,Early adult
mouse_strain,C57BL
