parameter_id,IMPC_CSD_016_001
analysis_id,3z00313670xr0h9
mouse_strain,C57BL
gene_accession_id,MGI:97054
gene_symbol,Mov10
pvalue,0.6954649
mouse_life_stage,Early adult
parameter_name,Coat - hair texture / appearance - abdomen
