mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_id,MGP_CSD_015_001
gene_accession_id,MGI:1345282
analysis_id,7e7s12c85c3fx56
pvalue,0.3932013
gene_symbol,Slc30a4
parameter_name,Head coat/hair presence
