mouse_life_stage,E15.5
analysis_id,55187d528uo9334
parameter_id,HMGULA_CBC_005_001
pvalue,0.5198681
gene_symbol,Mecom
gene_accession_id,MGI:95457
parameter_name,Creatinine
mouse_strain,C57BL
