mouse_life_stage,Late adult
analysis_id,x2p82q95n07g464
mouse_strain,C57BL
gene_symbol,Tbl1xr1
parameter_name,Periphery resting time
gene_accession_id,MGI:2441730
pvalue,0.06465471
parameter_id,ESLIM_007_001_007
