parameter_id,IMPC_GEL_006_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Pericardium Morphology
pvalue,0.9337897
analysis_id,8083gvls24e41s2
gene_symbol,Mgst2
gene_accession_id,MGI:2448481
