mouse_strain,C57BL
gene_symbol,Cd52
mouse_life_stage,Early adult
parameter_id,M-G-P_013_001_001
pvalue,0.8552546
gene_accession_id,MGI:1346088
parameter_name,Eye
analysis_id,579iz7elb01dkrc
