parameter_id,MGP_MLN_013_001
gene_accession_id,MGI:1346344
mouse_life_stage,Early adult
parameter_name,Effector CD8+ T cells - % of CD8+
gene_symbol,Nr0b2
mouse_strain,B6J
analysis_id,oltcgi9f3ay6bci
pvalue,0.9774631
