mouse_life_stage,Late adult
analysis_id,0676qxr52lc8512
mouse_strain,C57BL
gene_accession_id,MGI:1934811
parameter_id,IMPC_OFD_018_001
pvalue,0.7103353
parameter_name,Latency to center entry
gene_symbol,Nucks1
