parameter_id,ESLIM_001_001_117
gene_accession_id,MGI:1914515
pvalue,0.8197923
parameter_name,eye size
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,j4c6vk8vis6rr90
gene_symbol,Slc39a10
