mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Bmp7
analysis_id,sx435rn90p7f1z7
pvalue,0.09304102
parameter_id,UCDLA_EYE_017_001
gene_accession_id,MGI:103302
parameter_name,Lens Opacity
