parameter_id,IMPC_CSD_051_002
gene_symbol,Atf3
mouse_strain,C57BL
analysis_id,n5ut8lvdqkj3dh0
parameter_name,Hindlimb nail - number
gene_accession_id,MGI:109384
pvalue,0.9766016
mouse_life_stage,Early adult
