parameter_id,IMPC_OFD_016_001
parameter_name,Center permanence time
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
mouse_strain,129SV
gene_symbol,Mms22l
pvalue,0.5592634
analysis_id,3nu8710p2ofp02j
