gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_037_001
pvalue,0.6262911
parameter_name,% Pre-pulse inhibition - Global
analysis_id,u5p3e33te16a6lb
