parameter_id,IMPC_GEL_011_001
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
pvalue,0.1632347
analysis_id,48bpkc0wj2bny73
parameter_name,Embryo turning
gene_symbol,Mms22l
mouse_strain,C57BL
