mouse_life_stage,E9.5
analysis_id,muz4ih7s99o4lv5
mouse_strain,C57BL
gene_symbol,SLC39A10
gene_accession_id,MGI:1914515
parameter_id,IMPC_EYE_062_001
pvalue,0.3298999
parameter_name,Right total retinal thickness
