mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.6267006
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
parameter_name,Effector NK cells - % of NK cells
parameter_id,MGP_MLN_032_001
analysis_id,8ymp40397pyr15j
