parameter_id,MGP_MLN_010_001
analysis_id,kz407503kie04ft
gene_accession_id,MGI:1915087
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Tiprl
parameter_name,Resting Treg cells - % of Treg
pvalue,0.8580849
