parameter_id,IMPC_CSD_016_001
analysis_id,c178qroxu1rw1ln
parameter_name,Coat - hair texture / appearance - abdomen
gene_accession_id,MGI:2670995
mouse_strain,C57BL
pvalue,0.7791357
gene_symbol,Trp53i11
mouse_life_stage,Early adult
