mouse_strain,C57BL
parameter_name,Effector NK cells - % of CD45+
pvalue,0.5206941
gene_accession_id,MGI:1914515
parameter_id,MGP_IMM_099_001
mouse_life_stage,E9.5
gene_symbol,Slc39a10
analysis_id,f90a1829uy759fj
