mouse_life_stage,E9.5
analysis_id,92443z12zf6aq52
mouse_strain,C57BL
gene_symbol,Ahcy
parameter_id,IMPC_HEM_027_001
pvalue,0.3421061
gene_accession_id,MGI:87968
parameter_name,Red blood cell distribution width
