gene_accession_id,MGI:97054
gene_symbol,Mov10
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_110_001
pvalue,0.5394022
parameter_name,Transitional 1 B cells - % of CD45+
analysis_id,u65x92qagt19i5u
