parameter_id,MGP_PBI_004_001
gene_symbol,Ddx27
pvalue,0.7182947
mouse_life_stage,Early adult
parameter_name,CD8+ alpha beta T cell percentage
gene_accession_id,MGI:2385884
mouse_strain,C57BL
analysis_id,z8f5ebj958003nb
