parameter_id,ESLIM_008_001_013
gene_accession_id,MGI:88461
analysis_id,15v1o57967qep60
pvalue,0.8364545
parameter_name,Startle response
gene_symbol,Col6a3
mouse_strain,C57BL
mouse_life_stage,Early adult
