parameter_id,IMPC_HEM_002_001
gene_accession_id,MGI:1923959
gene_symbol,Arpc2
mouse_strain,C57BL
analysis_id,051edvcx9p2d7gb
pvalue,0.1099242
mouse_life_stage,Early adult
parameter_name,Red blood cell count
