mouse_life_stage,Late adult
parameter_id,MGP_MLN_010_001
mouse_strain,C57BL
pvalue,0.1353589
analysis_id,aahwp0zzxxl02f5
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
parameter_name,Resting Treg cells - % of Treg
