mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_id,MGP_MLN_033_001
analysis_id,30tk1zc1dk13w8h
gene_accession_id,MGI:1345282
pvalue,0.07848072
gene_symbol,Slc30a4
parameter_name,Resting NK cells - % of NK cells
