parameter_id,IMPC_XRY_018_001
analysis_id,nh2025c411w6r29
gene_accession_id,MGI:2446186
mouse_life_stage,E18.5
gene_symbol,Lpgat1
mouse_strain,C57BL
parameter_name,Shape of vertebrae
pvalue,0.840419
