mouse_life_stage,E15.5
analysis_id,cl1wt8td3o97116
parameter_id,UCDLA_EYE_017_001
gene_accession_id,MGI:95457
gene_symbol,Mecom
mouse_strain,C57BL
pvalue,0.6457533
parameter_name,Lens Opacity
