mouse_life_stage,Late adult
gene_symbol,Slc30a4
parameter_id,M-G-P_012_001_005
mouse_strain,C57BL
pvalue,0.111191
analysis_id,4sg0nmuq6u9y90q
gene_accession_id,MGI:1345282
parameter_name,Body Weight
