parameter_id,IMPC_GEL_057_001
pvalue,0.540376
mouse_life_stage,Early adult
parameter_name,Heart looping
gene_accession_id,MGI:1924054
gene_symbol,Kdm4c
mouse_strain,C57BL
analysis_id,vze57313068iogb
