parameter_id,IMPC_XRY_059_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:3650254
analysis_id,h595w2z4kop4avk
gene_symbol,Zfp683
pvalue,0.07452286
parameter_name,Shape of ribcage
