mouse_life_stage,Early adult
parameter_id,MGP_PBI_032_001
mouse_strain,C53BL
gene_symbol,Bmp7
pvalue,0.7948095
gene_accession_id,MGI:103302
parameter_name,CD4+ KLRG1+ alpha beta T cell number
analysis_id,9q520b2w5i08jld
