mouse_life_stage,Middle aged adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
gene_symbol,AU040320
pvalue,0.4780208
gene_accession_id,MGI:2140475
analysis_id,fg364t71u51o4cy
parameter_id,MGP_PBI_010_001
mouse_strain,C53BL
