gene_symbol,Slc30a4
pvalue,0.6871436
parameter_name,Neutrophil percentage
mouse_strain,C57BL
analysis_id,63dlv63kn98nq1h
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
parameter_id,MGP_PBI_019_001
