parameter_id,IMPC_IMM_051_001
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_strain,C57BL
parameter_name,Monocytes
mouse_life_stage,Early adult
pvalue,0.9839042
analysis_id,5rb453b0nh5r4wk
