parameter_id,MGP_PBI_029_001
pvalue,0.4709765
analysis_id,5au3gk9s78fu761
mouse_life_stage,Late adult
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell number
mouse_strain,C57BL
