parameter_id,IMPC_IMM_004_002
gene_accession_id,MGI:1914944
mouse_life_stage,Early adult
pvalue,0.2026552
mouse_strain,C57BL
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
gene_symbol,Ift74
analysis_id,mf00ao77k906vwz
