gene_symbol,Mecom
pvalue,0.2024403
mouse_life_stage,E15.5
parameter_id,MGP_MLN_014_001
mouse_strain,C57BL
analysis_id,nf3la0h7u1kwbu0
gene_accession_id,MGI:95457
parameter_name,Resting CD8+ T cells - % of CD8+
